metric,mean,std,min,max
mse,0.03902122098952532,0.034089179307106844,0.0059310998767614365,0.13420255482196808
ssim,0.8331200740243675,0.14379380384863963,0.5777959568687707,0.9740690763824242
psnr,21.470784401238177,3.732585790812874,14.743647536061966,28.29558697491256
pixcorr,0.9728155136108398,0.02428196370601654,0.9271536469459534,0.9944002628326416
fid,0.0014198006829246879,0.0012926387134939432,0.0001965540141100064,0.005223891697824001
clip_similarity,0.9789859652519226,0.020014716312289238,0.9220315217971802,0.997917652130127
